Code,Entity,suicide_rate,gdp_per_capita,alcohol_liters_per_year,avg_surface_temperature,sunshine_hours_year,latitude,unemployment_rate,gini_index,urban_population_pct,population_density,literacy_rate,homicide_rate,religiosity_share,one_person_households_pct,fruit_veg_consumption_kg_per_capita,meat_kg_per_capita,family_important_pct,friends_important_pct,drug_use_death_rate,overweight_prevalence_pct,median_age,life_expectancy,healthcare_expenditure_per_capita_ppp
PNG,Papua New Guinea,1.7654545454545454,3619.261772727273,1.7404761904761905,23.58336040909091,2463.0,-6.4701204,2.5415454545454548,0.4185041,13.11540909090909,17.12291759090909,62.88789333333333,8.67670733,99.65891,,293.0472879166667,61.37046608333333,,,0.0686363636363636,45.45969272727273,20.155454545454546,63.27222272727273,71.05093513636363
POL,Poland,16.518181818181816,27927.98113636364,11.084285714285716,9.001680886363637,1997.0,52.12477,10.404045454545455,0.3240334783333333,60.849,124.71548363636364,99.8,1.0435738041176472,94.3517305,24.928571428571427,185.45554377272728,79.78358854545455,98.98003333333334,88.07479166666667,0.334090909090909,55.99033227272727,37.14913636363636,76.09420454545455,1402.6352359090909
PRT,Portugal,11.958181818181815,36471.79536363637,11.258095238095237,15.396479772727274,2770.0,39.587147,8.775136363636364,0.3592386421052631,60.782045454545454,113.97247554545456,95.39,0.977627829375,89.49557999999999,19.24,282.0614675,91.08087,98.46551,89.47145,0.4945454545454545,54.17079909090909,40.85227272727273,79.89259545454546,2644.85765
PRY,Paraguay,5.194545454545454,12608.921477272728,5.824761904761904,24.05262977272728,2803.0,-23.227518,5.7995,0.4990347133333334,59.284045454545456,14.706210886363635,94.41666666666669,13.91383413181818,97.630155,8.088676944,149.84868504545454,46.358011090909095,,,0.0986363636363636,59.672937272727275,22.345181818181818,72.06382727272727,663.5752245454546
QAT,Qatar,9.14590909090909,114506.51854545454,1.1619047619047618,27.78022663636364,,25.313074,0.4613636363636363,0.35128385,98.1933181818182,150.9662465,95.0,0.459786788,99.71303,,270.34542666666664,81.08061,99.8013494,98.41226,0.345,71.23532909090909,30.068181818181817,79.27285454545455,2830.2932954545454
ROU,Romania,11.734090909090908,26133.925045454547,17.824285714285715,10.289570931818185,2115.0,45.853462,6.409363636363636,0.359564893125,53.62268181818183,89.12512886363636,98.33333333333331,1.7435767909090911,99.42528,26.10833333333333,264.38956454545456,62.03888168181818,97.79574633333334,73.38136333333334,0.2022727272727272,53.51013863636364,38.20554545454546,73.27777727272728,991.6947972727273
RUS,Russia,36.54454545454546,31806.74331818182,13.019047619047615,-3.266053172727273,1972.7875,61.966854,6.567181818181819,0.3911176442857143,73.85586363636364,8.865699840909091,99.66666666666669,15.84084355909091,83.385665,23.98444169,170.65994995454545,64.49261545454546,96.25226833333332,81.13296166666667,6.090909090909091,53.582533636363635,37.14672727272727,68.7668909090909,1120.5563018181817
RWA,Rwanda,8.864545454545453,1845.2141,1.4657142857142855,19.565082363636364,,-1.9927505,11.847863636363638,0.473168766,16.881227272727273,426.9063340909091,70.483855,2.969732584615385,99.0478675,7.146721622000001,268.1307712272728,7.195017559090909,98.513914,97.929305,0.5840909090909091,13.269710454545454,17.487318181818182,60.873372727272724,97.98351659090909
SAU,Saudi Arabia,1.5327272727272727,56483.3810909091,0.0,26.305500409090907,3236.5,24.122328,5.717909090909091,,82.18872727272728,11.660498154545456,89.8,1.235590584,99.901008,,212.2096864090909,60.41663640909091,99.533959,91.47803,0.1027272727272727,67.89020772727272,24.0595,75.87545454545455,2513.4329000000002
SDN,Sudan,3.692272727272728,4010.9456,0.0343333333333333,27.423333045454545,3559.55,15.980243,14.641454545454549,0.3481913949999999,33.500136363636365,19.562686863636365,58.56572666666667,,99.655615,5.057340875,142.455982,20.9866227,,,0.9159090909090908,31.809933636363635,16.560636363636362,62.169200000000004,187.479302
SEN,Senegal,6.503181818181818,3493.433613636364,0.4280952380952381,28.84234695454546,3146.0,14.367788,3.479590909090909,0.3903783879999999,44.07990909090909,68.32104363636364,46.013195,,99.987857,5.9561691015000005,91.83882186363635,15.088510863636364,,,0.024090909090909,24.258089545454542,17.41881818181818,63.74484090909091,113.84614077272727
SLB,Solomon Islands,19.295454545454547,2486.2027772727274,1.0880952380952382,26.17459427272727,2330.0,-8.909583,1.483409090909091,0.4157128049999999,20.346272727272726,20.450750227272728,,4.64149982,99.69001,,60.18224879545454,11.9133798,,,0.1095454545454545,49.85708636363636,18.535681818181818,68.54554999999999,106.81811481818181
SLE,Sierra Leone,5.578636363636364,2510.988140909091,0.2828571428571428,25.833530681818186,,8.563086,4.016318181818182,0.3662926933333333,39.17022727272728,87.60585013636363,38.9592825,2.27327,99.9457925,4.065850348,86.46300690909091,7.403484190909091,,,0.0195454545454545,18.81060772727273,17.408409090909092,52.51712272727273,142.91650954545455
SLV,El Salvador,8.338181818181818,8958.222704545455,3.0142857142857142,26.15555459090909,2957.0,13.735849,5.382818181818181,0.4440454557142856,66.118,294.1852022727273,86.3076923076923,57.89393604545455,88.247007,8.822713598,141.04336586363638,31.28971031818182,99.043069,90.66986,0.4613636363636363,60.425388636363635,22.911136363636363,70.16384090909091,587.5211286363636
SOM,Somalia,8.203636363636363,1084.696104090909,0.0,26.64363531818182,3103.0,4.7488365,18.981636363636365,,39.73295454545455,20.00534227272728,,,99.981457,,36.8069395,13.707962833333331,,,0.504090909090909,25.982706818181818,14.938636363636363,51.652,35.717602444444445
SRB,Serbia,19.152727272727272,17261.942954545455,8.553333333333333,11.429484363636364,2055.0,44.22215,16.28918181818182,0.3726635299999999,54.87386363636363,87.15133300000001,98.0,1.8833772181818185,97.38464,22.3,270.9406785,68.323300125,98.7647805,95.15238,0.5972727272727273,50.81079636363636,41.29986363636363,74.213,1151.109848181818
STP,Sao Tome and Principe,0.8595454545454545,4887.211536363637,6.275714285714285,25.658153272727272,,0.44425926,13.282636363636364,0.34558881,65.01313636363636,190.4102759090909,82.9937125,3.695177566666666,88.928,16.81598743,228.56548713636363,15.53943781818182,,,0.11,33.23945681818182,17.73081818181818,64.51773636363636,211.93089681818182
SUR,Suriname,24.180000000000003,20896.367045454543,5.55095238095238,25.94833909090909,,4.131245,8.772363636363636,,66.3365909090909,3.539687063636364,93.6,8.87976868888889,92.259012,,138.12739249999998,47.47402331818182,,,0.5940909090909091,50.89969000000001,25.52168181818182,68.86039090909091,757.115405
SVK,Slovakia,12.42681818181818,29024.23490909091,10.578095238095235,8.938204936363636,2038.0,48.704937,12.606272727272728,0.2587033138888889,54.74081818181818,112.38796054545456,,1.5939507786363636,74.98830000000001,23.79230769230769,141.854475,58.58235009090909,98.4854602,88.86362199999999,0.2313636363636363,54.87064545454545,36.5455,75.46383181818182,1690.3883209090907
SVN,Slovenia,23.091363636363635,38003.971090909086,11.392380952380952,10.42789109090909,1974.0,46.11612,6.605772727272727,0.2475847,52.82804545454546,101.22592722727272,99.6,0.879553075,70.644305,26.1,230.2662533636364,80.41119863636364,97.24802833333332,88.64660666666667,1.5427272727272727,53.320266363636364,40.51,78.9134,2509.158009090909
SWE,Sweden,14.82090909090909,55731.047181818176,9.493333333333334,3.972401836363636,1782.5,62.7771,7.0354090909090905,0.2784227804545454,85.62409090909091,23.3332785,,1.0208186477272727,74.8113975,41.41333333333333,226.50038245454547,75.18463554545454,97.92265316666668,97.15575,3.456363636363636,48.820944545454545,39.45254545454546,81.46971818181818,4282.5324818181825
SWZ,Eswatini,21.19136363636364,8282.511236363636,8.035714285714286,19.81040745454545,,-26.561914,26.58686363636364,0.5304516133333333,22.86786363636364,64.92499013636365,84.79276333333333,13.024655131578948,94.928135,,103.697952,29.539867545454545,,,0.5022727272727273,47.32972090909091,18.867454545454546,50.61047272727273,534.3434545454546
SYC,Seychelles,7.272272727272727,24655.027181818183,9.382380952380952,26.488704272727272,,-6.4899783,,0.4057163966666666,53.79454545454546,216.43754681818183,94.06666666666666,9.76125394117647,97.698305,,186.78586475,56.28935783333333,,,0.745909090909091,55.15120045454545,29.843999999999998,72.14428636363635,962.6304440909091
SYR,Syria,0.6886363636363636,7101.741040909092,0.7391428571428571,19.3212385,,35.023003,11.604954545454545,0.3935221,53.76404545454545,109.1241153181818,86.075,2.256703254545455,98.042945,,185.41301475,18.235169,,,0.6413636363636364,66.91560272727273,19.34209090909091,70.18114545454546,231.00370772727274
TCD,Chad,5.304090909090909,2460.274740909091,3.5823809523809524,27.41330845454545,3353.2,15.333078,0.9539090909090908,0.4021038366666666,22.28818181818181,10.135028468181815,26.526182,,97.087913,7.880438769,17.11499537272727,27.89293572727273,,,0.0154545454545454,15.605451363636364,14.625590909090908,50.36317727272728,69.55549068181818
TGO,Togo,9.320454545454544,2169.9608863636367,1.653333333333333,27.089084681818186,2579.95,8.526788,3.080272727272728,0.423296862,37.9275,126.52731372727273,59.66666666666666,,92.20929,15.65110089,42.03616658181818,10.730512181818185,,,0.0259090909090909,22.547991818181817,17.97640909090909,57.74023636363636,81.6783690909091
THA,Thailand,11.064545454545454,16759.020045454545,8.338095238095239,26.460780818181817,2175.025,15.1144,1.1307272727272728,0.3842241831578947,42.968545454545456,133.68703954545455,93.48339444444444,6.826608216666667,99.958133,8.698742956,142.3414889090909,27.59420540909091,98.23244666666666,83.94507666666667,0.1586363636363636,34.72612863636363,33.760999999999996,74.79062272727273,487.79161
TJK,Tajikistan,2.927272727272728,2580.3756863636368,0.7980952380952382,0.1486271962272727,,38.529884,8.486818181818181,0.326085505,26.73518181818181,56.97311572727272,99.35,2.294296246153846,99.92545,2.959290743,184.923951,17.802239590909092,99.833327,90.0,0.1740909090909091,48.19902,19.69590909090909,68.08009545454546,158.8332159090909
TKM,Turkmenistan,8.690454545454545,9922.914581818182,2.772857142857143,16.90777581818182,,39.115932,5.823818181818182,,48.959,12.16281918181818,99.4,3.239238884615385,99.710155,,181.69836718181816,47.64031172727273,,,0.9559090909090908,49.469789090909096,22.89409090909091,67.82003636363636,560.3799431818181
TLS,East Timor,3.4231818181818183,4183.754909090909,0.3903809523809524,24.56554059090909,,-8.823779,3.4867272727272725,0.3080384533333333,27.94172727272727,73.09459813636363,56.535826,4.073431825,99.879875,,42.96126161363637,36.40080495454546,,,0.0813636363636363,8.743934090909091,18.327590909090908,63.33431818181818,163.6433774736842
TTO,Trinidad and Tobago,12.621818181818185,31985.1025,5.943333333333333,26.29360759090909,,10.46883,5.585818181818183,,54.16822727272727,272.4051831818182,97.9,27.225704181818184,97.500838,17.19890423,127.86850077272727,63.237069909090906,98.53371,74.51539,0.4727272727272727,54.91998454545455,30.916681818181818,71.37715909090909,1334.7754454545454
TUN,Tunisia,2.7563636363636363,11683.3365,1.7752380952380953,20.509164227272727,3049.95,34.119404,14.92009090909091,0.367083304,66.76386363636364,70.04345227272728,78.60834555555556,2.9698525,99.594105,,319.6475581818182,26.98648290909091,99.461201,82.59405,1.235,51.67617772727272,27.688454545454544,74.19816363636363,563.6063918181818
TUR,Turkey,2.9904545454545457,21621.617,2.058095238095238,11.955670886363636,2333.8,39.06108,10.689545454545454,0.4129561645,70.94372727272727,97.67366527272726,92.85714285714286,3.69026401875,98.644195,10.19,356.29912227272723,30.078202545454545,99.40599,96.17330333333332,0.3436363636363636,64.18799136363636,27.983681818181818,74.95496363636363,865.8045054545455
TZA,Tanzania,4.559545454545455,2712.591463636364,11.222857142857142,22.90888213636364,3032.85,-6.2750974,2.820772727272727,0.38958533,28.65840909090909,52.707722545454544,73.200175,6.785580158333333,97.1719575,8.6669071824,111.9749675909091,9.659272136363636,95.217769,76.6012,0.519090909090909,23.26665681818182,16.407545454545456,60.899277272727275,89.66617672727273
UGA,Uganda,5.233636363636363,2187.8370045454544,14.763809523809524,23.249146090909093,2304.0,1.2756913,3.090409090909091,0.4312770766666667,19.837090909090907,167.61957090909092,70.220264,10.577121392857142,99.9448275,11.648012023333337,186.90349940909093,11.969092727272727,97.923385,95.17933,0.3622727272727272,15.97058,14.545409090909091,59.53192727272728,99.96820295454545
UKR,Ukraine,26.41681818181818,16022.76481818182,10.444761904761904,9.525424204545455,1955.0,49.16008,8.65031818181818,0.2641822257894737,68.49677272727273,80.49559,99.65811666666669,6.066979694444445,85.80785499999999,,195.4288355,44.44684363636364,97.317615,86.23973600000001,2.666363636363636,51.70406727272727,38.63786363636364,70.27965,609.1645290909091
URY,Uruguay,18.14,24186.38913636364,6.104285714285714,17.622625,2481.4,-32.798252,9.774,0.4185409949999999,94.20563636363636,19.02952368181818,98.35714285714286,7.6180136,55.6632025,21.65123281,155.09185100000002,67.00552168181818,98.86533875,83.8884425,0.3336363636363636,57.62114727272728,33.044363636363634,76.41447727272727,1558.4213454545454
USA,United States,13.19590909090909,61744.75831818182,9.394761904761904,9.799870886363635,2827.6185185185186,45.688118,5.957181818181818,0.4095945790909091,80.90181818181819,34.13924018181818,,5.316620447368421,76.907602,27.065912949473685,252.3184616363636,121.37328013636365,98.6978965,93.63123166666668,13.247272727272728,67.26796045454545,35.881136363636365,78.01863181818182,8010.371477272726
UZB,Uzbekistan,11.916818181818185,6036.648227272727,2.9185714285714286,13.722173204545454,2823.9,41.756035,6.436818181818182,0.32891142,49.6195,65.60749845454546,99.875,2.7660868375,99.421845,,285.4444658636364,30.93312113636364,99.4733315,84.58465,0.4759090909090909,50.54869181818182,23.724454545454545,69.45904999999999,303.7619309090909
VCT,Saint Vincent and the Grenadines,3.74590909090909,13571.27968181818,6.100952380952381,26.48081490909091,,13.216216,19.66236363636364,,49.21699999999999,279.9965036363637,,24.14120105882353,92.13148,,231.62870863636363,91.65157263636364,,,0.1377272727272727,54.12569818181819,28.454090909090908,70.45908181818182,472.3283672727273
VNM,Vietnam,7.0,7810.817990909091,6.727142857142858,24.009245136363635,2123.5,16.642183,1.814454545454545,0.362600825,30.928363636363635,280.24847318181816,93.33333333333331,1.3670698272727273,35.0907585,7.281823706,183.93175827272728,40.41703931818181,99.405111,84.54605333333333,0.9572727272727272,9.491808636363636,27.208818181818177,73.66450909090909,289.92064636363637
VUT,Vanuatu,16.403636363636362,3277.198109090909,1.5604761904761906,25.034851409090905,,-16.201267,6.1694545454545455,0.3483443699999999,24.090454545454545,19.88015490909091,84.06666666666666,0.5097872,98.7744025,,137.9219504090909,37.24832259090909,,,0.1063636363636363,48.16678181818182,19.17909090909091,69.64789999999999,96.92980790909091
WSM,Samoa,11.811818181818182,6131.469554545454,3.025714285714286,25.32776181818182,,-13.754596,6.702045454545455,0.4050850799999999,19.953818181818185,70.35106240909091,98.69675333333332,5.86804406,99.89548,,194.80329940909093,91.84467231818182,,,0.1163636363636363,84.30708318181819,19.674136363636364,71.10454545454546,271.6390181818182
ZAF,South Africa,17.80636363636364,13608.40881818182,8.726666666666667,18.01663795454545,3141.316666666667,-29.001032,24.856954545454546,0.623897646,62.429,44.00397736363636,92.15793090909092,36.14170709090909,95.535392,21.176208,74.1266849090909,54.37304654545455,98.44585,70.47764,1.6595454545454544,52.69900272727273,23.966681818181822,59.807877272727275,928.7023613636363
ZMB,Zambia,5.907727272727272,3080.500254545455,3.4761904761904763,22.03883363636364,2965.4666666666667,-13.46011,9.620454545454546,0.517497068,39.71004545454545,19.367931204545457,74.351878,5.896321166666667,99.93043,7.082230207333333,33.556094754545455,16.333889272727273,97.800003,87.52502,0.4904545454545455,21.31624409090909,15.763772727272727,56.29798181818182,142.58091727272725
ZWE,Zimbabwe,14.292272727272728,3092.7879590909088,3.233809523809524,21.59088495454545,3065.4,-19.002537,5.720136363636364,0.4591570233333333,33.18581818181818,35.13324340909091,88.50122666666668,8.441475975000001,88.488605,11.3965653,28.98111279545455,38.37408925,99.705467,79.12605,0.3736363636363636,28.740530454545453,17.1425,53.00601818181818,143.59128208333334
